index,X,Y,EGFR,PDGFRA,CDK4
1 , 45 , 11, 0, 0, 0
2 , 487 , 12, 5, 0, 0
3 , 530 , 4, 5, 0, 0
4 , 425 , 16, 0, 0, 0
5 , 681 , 12, 0, 0, 0
6 , 735 , 24, 3, 0, 0
7 , 329 , 28, 2, 0, 0
8 , 461 , 31, 2, 0, 0
9 , 387 , 45, 4, 0, 0
10 , 610 , 39, 6, 0, 0
11 , 755 , 51, 4, 0, 0
12 , 544 , 53, 0, 0, 0
13 , 467 , 58, 1, 0, 1
14 , 150 , 61, 1, 3, 0
15 , 415 , 73, 2, 1, 5
16 , 454 , 72, 0, 0, 1
17 , 741 , 77, 2, 1, 0
18 , 141 , 90, 0, 2, 0
19 , 413 , 103, 2, 0, 0
20 , 104 , 110, 0, 4, 0
21 , 305 , 118, 1, 1, 0
22 , 789 , 161, 5, 0, 0
23 , 652 , 164, 3, 0, 1
24 , 419 , 164, 3, 0, 0
25 , 370 , 167, 9, 0, 0
26 , 163 , 174, 9, 0, 0
27 , 299 , 183, 6, 0, 0
28 , 790 , 182, 1, 0, 1
29 , 431 , 191, 4, 0, 0
30 , 239 , 208, 14, 0, 0
31 , 593 , 203, 1, 0, 2
32 , 704 , 209, 11, 3, 0
33 , 507 , 214, 1, 0, 0
34 , 187 , 236, 9, 0, 0
35 , 417 , 235, 1, 0, 0
36 , 698 , 255, 6, 2, 0
37 , 452 , 258, 2, 0, 2
38 , 309 , 259, 11, 1, 2
39 , 183 , 267, 1, 1, 0
40 , 469 , 267, 0, 1, 1
41 , 138 , 273, 6, 1, 0
42 , 339 , 280, 3, 2, 0
43 , 764 , 286, 2, 1, 0
44 , 644 , 298, 5, 0, 1
45 , 263 , 286, 3, 0, 0
46 , 484 , 298, 3, 2, 2
47 , 565 , 287, 3, 1, 0
48 , 527 , 293, 1, 2, 0
49 , 93 , 295, 4, 2, 3
50 , 396 , 295, 2, 0, 0
51 , 737 , 303, 0, 0, 0
52 , 449 , 303, 3, 0, 0
53 , 370 , 321, 6, 2, 1
54 , 397 , 329, 7, 1, 0
55 , 181 , 320, 4, 0, 4
56 , 433 , 325, 8, 0, 1
57 , 150 , 323, 4, 0, 0
58 , 790 , 339, 6, 0, 1
59 , 610 , 338, 2, 0, 0
60 , 189 , 348, 2, 1, 0
61 , 473 , 353, 11, 10, 0
62 , 640 , 348, 10, 2, 0
63 , 64 , 358, 2, 0, 0
64 , 416 , 365, 7, 0, 1
65 , 792 , 372, 3, 0, 0
66 , 491 , 387, 11, 0, 1
67 , 75 , 383, 1, 0, 0
68 , 571 , 383, 7, 0, 0
69 , 537 , 388, 7, 0, 0
70 , 135 , 409, 0, 0, 9
71 , 462 , 402, 1, 0, 0
72 , 213 , 410, 8, 1, 0
73 , 372 , 411, 1, 0, 2
74 , 448 , 427, 11, 3, 0
75 , 705 , 416, 4, 0, 0
76 , 149 , 427, 4, 1, 7
77 , 189 , 419, 3, 1, 0
78 , 681 , 432, 4, 0, 0
79 , 309 , 441, 7, 1, 1
80 , 778 , 442, 4, 1, 2
81 , 328 , 451, 6, 0, 1
82 , 352 , 454, 5, 0, 0
83 , 32 , 456, 3, 2, 0
84 , 566 , 465, 0, 0, 1
85 , 766 , 481, 2, 0, 2
86 , 84 , 476, 0, 0, 2
87 , 314 , 476, 1, 0, 0
88 , 648 , 494, 5, 2, 3
89 , 219 , 499, 8, 0, 2
90 , 333 , 495, 4, 0, 0
91 , 699 , 509, 4, 1, 1
92 , 391 , 511, 8, 0, 1
93 , 610 , 516, 2, 0, 0
94 , 321 , 511, 2, 0, 2
95 , 574 , 521, 0, 1, 2
96 , 224 , 536, 8, 0, 4
97 , 52 , 551, 15, 2, 0
98 , 623 , 546, 9, 1, 0
99 , 660 , 548, 6, 2, 4
100 , 80 , 541, 5, 1, 1
101 , 789 , 541, 3, 0, 0
102 , 179 , 546, 1, 0, 1
103 , 149 , 549, 4, 0, 2
104 , 28 , 557, 0, 0, 2
105 , 705 , 554, 1, 1, 0
106 , 786 , 563, 8, 0, 0
107 , 242 , 569, 3, 0, 5
108 , 122 , 571, 3, 0, 5
109 , 84 , 584, 5, 0, 2
110 , 753 , 575, 7, 0, 0
111 , 411 , 590, 4, 0, 0
112 , 571 , 596, 8, 0, 0
113 , 347 , 597, 5, 0, 1
114 , 56 , 606, 1, 0, 3
115 , 190 , 618, 1, 0, 6
116 , 528 , 608, 6, 0, 0
117 , 349 , 623, 2, 0, 9
118 , 544 , 617, 6, 0, 0
119 , 310 , 617, 4, 1, 0
120 , 670 , 619, 1, 0, 1
121 , 696 , 625, 4, 0, 0
122 , 419 , 633, 8, 1, 1
123 , 507 , 631, 2, 0, 2
124 , 250 , 642, 20, 3, 0
125 , 291 , 642, 8, 0, 0
126 , 701 , 649, 12, 3, 3
127 , 398 , 655, 14, 0, 3
128 , 777 , 655, 0, 0, 1
129 , 663 , 662, 10, 1, 0
130 , 260 , 668, 5, 3, 0
131 , 494 , 673, 0, 0, 8
132 , 516 , 681, 4, 0, 1
133 , 680 , 681, 3, 1, 0
134 , 5 , 686, 1, 0, 0
135 , 396 , 705, 6, 0, 4
136 , 486 , 690, 1, 0, 1
137 , 325 , 717, 7, 0, 19
138 , 66 , 709, 6, 0, 0
139 , 669 , 702, 0, 0, 2
140 , 190 , 716, 3, 1, 0
141 , 589 , 725, 2, 0, 1
