index,X,Y,EGFR,PDGFRA,CDK4
1 , 786 , 157, 2, 0, 0
2 , 630 , 193, 1, 0, 0
3 , 788 , 238, 0, 0, 0
4 , 588 , 238, 0, 0, 0
5 , 651 , 252, 2, 0, 1
6 , 715 , 274, 0, 0, 0
7 , 639 , 288, 1, 0, 0
8 , 399 , 280, 0, 0, 0
9 , 370 , 282, 2, 1, 0
10 , 465 , 298, 1, 2, 0
11 , 401 , 306, 1, 3, 0
12 , 452 , 320, 1, 0, 1
13 , 658 , 328, 0, 0, 0
14 , 712 , 321, 1, 0, 0
15 , 687 , 320, 0, 0, 0
16 , 696 , 332, 0, 0, 0
17 , 488 , 337, 5, 0, 0
18 , 526 , 336, 0, 3, 0
19 , 726 , 360, 0, 0, 0
20 , 502 , 358, 2, 0, 1
21 , 466 , 366, 0, 0, 0
22 , 705 , 374, 1, 7, 1
23 , 564 , 389, 0, 0, 0
24 , 517 , 386, 2, 1, 0
25 , 534 , 395, 1, 1, 1
26 , 658 , 397, 0, 0, 0
27 , 522 , 418, 0, 1, 0
28 , 532 , 449, 0, 0, 0
29 , 480 , 440, 0, 0, 0
30 , 496 , 459, 0, 1, 0
31 , 592 , 477, 3, 1, 0
32 , 521 , 481, 1, 0, 0
33 , 644 , 483, 0, 0, 0
34 , 495 , 492, 2, 1, 0
35 , 601 , 509, 1, 0, 0
36 , 536 , 506, 6, 1, 0
37 , 625 , 517, 2, 2, 2
38 , 563 , 524, 0, 1, 0
39 , 611 , 539, 0, 0, 0
40 , 639 , 577, 4, 0, 0
