index,X,Y,EGFR,PDGFRA,CDK4
1 , 271 , 36, 0, 2, 0
2 , 518 , 44, 0, 1, 0
3 , 472 , 60, 0, 1, 0
4 , 452 , 55, 0, 2, 0
5 , 80 , 62, 0, 0, 0
6 , 225 , 80, 0, 0, 0
7 , 153 , 99, 1, 4, 0
8 , 268 , 98, 0, 0, 0
9 , 266 , 117, 0, 2, 0
10 , 516 , 139, 1, 2, 0
11 , 275 , 135, 0, 1, 0
12 , 759 , 146, 0, 0, 0
13 , 253 , 159, 0, 1, 0
14 , 155 , 167, 3, 0, 0
15 , 481 , 171, 0, 0, 0
16 , 114 , 167, 0, 0, 0
17 , 692 , 166, 6, 1, 0
18 , 274 , 178, 0, 1, 0
19 , 80 , 187, 2, 0, 0
20 , 58 , 196, 0, 0, 0
21 , 177 , 194, 0, 4, 0
22 , 358 , 195, 1, 1, 0
23 , 255 , 211, 0, 3, 0
24 , 126 , 217, 2, 4, 0
25 , 617 , 253, 0, 2, 1
26 , 566 , 268, 5, 3, 2
27 , 50 , 281, 6, 0, 3
28 , 421 , 282, 0, 3, 0
29 , 175 , 294, 0, 1, 0
30 , 124 , 297, 0, 1, 0
31 , 637 , 302, 0, 2, 0
32 , 36 , 326, 1, 1, 0
33 , 618 , 329, 2, 4, 0
34 , 224 , 344, 0, 1, 0
35 , 291 , 350, 4, 0, 2
36 , 589 , 364, 1, 3, 0
37 , 274 , 363, 1, 2, 0
38 , 550 , 377, 3, 0, 0
39 , 400 , 383, 0, 0, 0
40 , 379 , 407, 1, 2, 0
41 , 441 , 433, 0, 2, 0
42 , 48 , 431, 2, 3, 0
43 , 581 , 435, 0, 0, 0
44 , 630 , 455, 1, 0, 0
45 , 47 , 453, 5, 1, 1
46 , 227 , 461, 1, 0, 7
47 , 507 , 456, 2, 3, 0
48 , 660 , 465, 2, 4, 0
49 , 295 , 463, 0, 1, 0
50 , 144 , 471, 0, 1, 0
51 , 554 , 495, 3, 2, 0
52 , 682 , 495, 0, 4, 0
53 , 588 , 527, 2, 1, 0
54 , 160 , 539, 1, 2, 2
55 , 49 , 616, 0, 0, 0
56 , 159 , 631, 2, 8, 0
57 , 36 , 657, 0, 7, 0
58 , 488 , 653, 2, 1, 0
59 , 41 , 689, 0, 6, 0
60 , 46 , 718, 0, 2, 0
61 , 574 , 787, 0, 1, 0
