index,X,Y,EGFR,PDGFRA,CDK4
1 , 200 , 4, 0, 0, 0
2 , 322 , 6, 0, 0, 0
3 , 514 , 9, 0, 0, 0
4 , 397 , 18, 3, 0, 1
5 , 366 , 24, 1, 0, 5
6 , 128 , 19, 0, 0, 0
7 , 231 , 29, 3, 0, 0
8 , 255 , 30, 3, 0, 3
9 , 390 , 35, 3, 0, 2
10 , 8 , 40, 0, 0, 0
11 , 103 , 36, 1, 0, 0
12 , 301 , 43, 2, 3, 1
13 , 679 , 42, 1, 0, 2
14 , 623 , 49, 1, 0, 6
15 , 521 , 48, 3, 0, 8
16 , 337 , 54, 0, 0, 0
17 , 380 , 54, 3, 0, 1
18 , 572 , 59, 2, 0, 3
19 , 112 , 60, 1, 0, 0
20 , 593 , 68, 4, 0, 4
21 , 89 , 64, 0, 0, 0
22 , 214 , 66, 2, 1, 0
23 , 160 , 74, 1, 2, 0
24 , 291 , 80, 2, 0, 0
25 , 370 , 74, 8, 0, 6
26 , 454 , 80, 1, 1, 2
27 , 551 , 90, 3, 1, 2
28 , 400 , 102, 7, 1, 17
29 , 258 , 94, 2, 0, 1
30 , 105 , 102, 1, 0, 0
31 , 362 , 103, 7, 0, 10
32 , 143 , 103, 2, 1, 1
33 , 275 , 107, 4, 0, 5
34 , 83 , 119, 0, 1, 0
35 , 212 , 128, 2, 3, 3
36 , 323 , 128, 2, 0, 1
37 , 150 , 128, 2, 1, 6
38 , 533 , 130, 5, 0, 7
39 , 629 , 139, 4, 0, 6
40 , 118 , 134, 2, 1, 2
41 , 709 , 141, 0, 0, 0
42 , 248 , 142, 3, 0, 8
43 , 174 , 151, 1, 0, 1
44 , 300 , 153, 1, 0, 2
45 , 111 , 154, 2, 1, 2
46 , 369 , 161, 0, 6, 0
47 , 467 , 156, 1, 0, 1
48 , 12 , 163, 1, 0, 0
49 , 264 , 170, 1, 0, 1
50 , 705 , 172, 3, 0, 8
51 , 60 , 177, 3, 0, 6
52 , 567 , 171, 1, 1, 0
53 , 585 , 183, 3, 1, 0
54 , 631 , 183, 3, 0, 6
55 , 415 , 202, 0, 0, 0
56 , 22 , 214, 1, 1, 1
57 , 498 , 211, 1, 1, 3
58 , 132 , 215, 1, 0, 2
59 , 461 , 209, 0, 0, 0
60 , 105 , 211, 1, 0, 10
61 , 298 , 216, 0, 1, 0
62 , 652 , 215, 5, 0, 7
63 , 445 , 216, 0, 0, 0
64 , 722 , 220, 0, 0, 0
65 , 528 , 232, 7, 0, 17
66 , 747 , 226, 1, 0, 2
67 , 682 , 234, 0, 0, 0
68 , 569 , 239, 1, 0, 1
69 , 139 , 242, 2, 0, 5
70 , 118 , 244, 3, 0, 2
71 , 336 , 243, 0, 0, 0
72 , 92 , 256, 1, 0, 10
73 , 737 , 267, 10, 2, 38
74 , 360 , 251, 0, 0, 0
75 , 390 , 260, 0, 0, 0
76 , 317 , 255, 0, 0, 0
77 , 300 , 257, 0, 0, 0
78 , 254 , 264, 0, 0, 0
79 , 289 , 278, 0, 0, 0
80 , 191 , 285, 0, 2, 0
81 , 556 , 306, 3, 1, 5
82 , 237 , 304, 0, 0, 0
83 , 326 , 309, 0, 0, 0
84 , 377 , 305, 3, 2, 1
85 , 724 , 317, 3, 0, 3
86 , 27 , 329, 11, 2, 11
87 , 682 , 315, 1, 0, 2
88 , 69 , 331, 3, 1, 2
89 , 610 , 341, 6, 2, 9
90 , 266 , 327, 0, 0, 0
91 , 559 , 330, 1, 1, 2
92 , 464 , 332, 4, 0, 6
93 , 668 , 336, 2, 0, 4
94 , 173 , 336, 0, 0, 0
95 , 123 , 355, 6, 0, 11
96 , 531 , 342, 2, 1, 5
97 , 781 , 342, 1, 1, 1
98 , 194 , 341, 0, 0, 0
99 , 211 , 358, 4, 0, 8
100 , 373 , 351, 1, 0, 1
101 , 255 , 351, 0, 1, 0
102 , 567 , 359, 4, 1, 4
103 , 410 , 358, 0, 0, 0
104 , 469 , 368, 1, 1, 6
105 , 766 , 367, 0, 0, 0
106 , 58 , 376, 3, 2, 1
107 , 598 , 379, 2, 0, 4
108 , 230 , 379, 3, 1, 7
109 , 579 , 380, 1, 0, 1
110 , 744 , 381, 1, 0, 1
111 , 8 , 391, 1, 2, 4
112 , 617 , 378, 1, 0, 1
113 , 455 , 401, 10, 1, 15
114 , 774 , 395, 3, 0, 4
115 , 46 , 406, 6, 2, 11
116 , 645 , 400, 8, 0, 12
117 , 756 , 394, 2, 1, 1
118 , 421 , 394, 2, 1, 1
119 , 159 , 416, 7, 3, 13
120 , 280 , 414, 6, 0, 6
121 , 320 , 409, 1, 0, 3
122 , 595 , 412, 3, 0, 5
123 , 114 , 417, 2, 3, 5
124 , 748 , 411, 4, 1, 18
125 , 239 , 421, 2, 1, 2
126 , 715 , 419, 6, 0, 20
127 , 387 , 414, 3, 1, 4
128 , 498 , 415, 4, 0, 8
129 , 693 , 426, 3, 0, 5
130 , 667 , 426, 5, 0, 8
131 , 631 , 426, 4, 0, 15
132 , 401 , 430, 2, 1, 1
133 , 91 , 438, 2, 4, 2
134 , 20 , 431, 1, 0, 5
135 , 214 , 437, 5, 0, 5
136 , 533 , 437, 1, 3, 2
137 , 567 , 437, 1, 1, 4
138 , 301 , 440, 0, 0, 3
139 , 484 , 449, 3, 0, 7
140 , 748 , 446, 2, 1, 4
141 , 445 , 456, 6, 1, 12
142 , 609 , 459, 5, 0, 11
143 , 669 , 467, 14, 1, 31
144 , 337 , 452, 0, 0, 1
145 , 133 , 463, 4, 0, 5
146 , 260 , 453, 2, 1, 6
147 , 188 , 470, 3, 1, 8
148 , 60 , 469, 1, 1, 3
149 , 557 , 469, 12, 0, 31
150 , 401 , 459, 0, 0, 0
151 , 88 , 482, 1, 2, 2
152 , 264 , 486, 1, 2, 5
153 , 19 , 500, 3, 4, 4
154 , 344 , 491, 0, 0, 0
155 , 496 , 491, 2, 1, 11
156 , 111 , 503, 1, 1, 2
157 , 623 , 498, 1, 0, 10
158 , 525 , 526, 2, 0, 20
159 , 416 , 502, 0, 0, 0
160 , 180 , 513, 15, 0, 34
161 , 570 , 501, 5, 0, 8
162 , 587 , 501, 5, 0, 9
163 , 136 , 506, 3, 1, 5
164 , 77 , 513, 3, 0, 5
165 , 238 , 520, 6, 0, 11
166 , 53 , 514, 1, 0, 1
167 , 742 , 521, 3, 0, 18
168 , 465 , 517, 3, 0, 3
169 , 693 , 528, 3, 0, 18
170 , 122 , 533, 2, 2, 9
171 , 22 , 532, 1, 0, 7
172 , 491 , 535, 0, 0, 1
173 , 582 , 542, 2, 0, 8
174 , 412 , 541, 7, 0, 19
175 , 716 , 540, 1, 0, 5
176 , 94 , 544, 2, 1, 3
177 , 474 , 546, 4, 0, 3
178 , 9 , 550, 0, 0, 1
179 , 755 , 549, 3, 0, 14
